0,11977753,46926350,208908,3385,5394,36462,3062316,9826528,24748204,24856436,24964624,4091,5311,387447,5288382,5743,11960529
427,0.221295619,-1.691020548,0.375973517,-0.193775189,0.294462128,-0.829633589,-0.281138737,-1.280022811,-0.657345456,-0.75688222,0.013125523,0.048380833,1.370877614,-0.734253564,0.704598666,0.087986588,0.318195673
5898,-0.09662634,-0.948972375,0.483911253,0.002008215,-0.326739364,0.5646173,-0.101269452,0.463878758,-0.294100328,-0.065427715,-0.44347971,-0.185693553,1.230682663,-0.786430045,0.887782869,0.202453896,0.395073003
23365,1.491154962,-0.648660307,-0.020713491,0.000402561,-0.290299285,-0.149291783,-0.358698136,-0.689972819,0.197034182,-0.081205468,-0.531642244,0.734802334,0.508571667,-1.006506011,1.027686004,-0.255503967,0.278067148
6657,0.534677878,-1.501272521,0.303453614,0.091336496,0.182718126,-0.099937931,-0.161373471,0.311353822,0.615474012,-0.408543802,-0.199323973,-0.517948464,-0.180290839,-1.528659722,0.841032954,0.296071991,0.50583246
5054,-0.10398696,-2.886083785,0.335321328,0.436159824,-0.151806418,0.128849604,-0.186172741,-0.853596688,0.805656073,-0.289127576,-0.175707542,0.226984384,1.454678675,-0.813463589,-0.577548085,0.211889874,-0.217881873
3108,2.310351343,-2.341463848,-0.191683973,-0.584673961,-0.042555641,-0.009243185,0.398331556,-0.299225393,0.028221906,0.596543967,0.218968313,0.498054197,-1.032877711,0.699135507,-0.336207515,-0.048802361,-0.532167419
1950,0.446550032,1.503650665,-0.11487154,0.008693237,-0.383778051,-0.669156859,0.523101863,0.350557989,0.03181286,0.090144351,-0.02240531,-0.364483399,0.524549666,0.03817045,1.750628735,0.136024475,-0.177568393
9517,0.930082589,2.282443476,-0.548099866,-0.375615192,-0.129323273,0.535706909,0.426677941,0.235750477,-0.298996847,1.613334749,0.064672907,-0.271587068,1.301354512,1.977624952,1.135866046,-0.665663093,-0.523275868
351,0.169618893,0.241762553,0.166727327,-0.352439086,-0.341632993,0.959191935,1.299237351,2.071342345,-0.165790917,0.443843681,0.04950443,0.115084585,-0.220427094,0.120188585,-0.241381047,-0.771059334,0.186292255
25987,-0.648115544,0.020706156,0.145163213,-0.239511567,0.243299763,-0.357294541,-0.452463967,-0.581549702,0.368821626,-0.284808334,-0.118422439,0.758306041,-1.139980403,0.139761219,-1.341393974,-0.497098703,-0.161029438
23670,-0.177094601,2.429949931,-0.321723129,-0.352393144,-0.063055892,0.206542401,0.212865196,0.614789734,-0.262776116,0.121203456,0.244740394,0.128747065,-1.482361531,-0.122826869,-0.243559512,-0.962837994,0.029299891
4846,0.522747579,-3.008461393,0.15235911,-0.005888275,0.010782112,-2.39626062,-0.719869947,-1.551586189,0.371607784,-0.604118115,0.014388133,-0.671679218,0.673278524,-1.085707193,0.834614939,0.142452359,-0.029450154
1452,1.34834262,-2.037396476,0.275132684,0.516164335,-0.148738718,0.605851796,0.011820577,-0.110740036,0.25725042,-0.348610751,-0.142593365,0.077271929,-0.163594986,-2.098034614,0.721357199,0.086223587,0.337280734
4776,0.652495991,-2.76302331,0.144704938,0.05824149,-0.196421073,0.153123465,-0.43216377,-0.526184057,0.159432186,-0.040256759,-0.295333801,-0.040507447,0.765342206,-1.542623259,1.43638749,0.299034238,0.497695494
6908,1.061766735,-1.856958407,-0.044467537,0.316120323,-0.24649743,0.602401184,-0.310441198,-0.733553167,0.340093372,0.067123227,-0.219496957,-0.136259697,-0.315894115,-1.15160011,1.11555379,-0.854064107,0.737406027
11182,-0.134469582,-0.385206852,-0.05660166,0.241058511,-0.3547515,-0.668953358,-1.619182676,-4.259239854,0.333623675,-1.833649306,-1.16037284,0.245897869,3.138884637,2.781026083,1.532213409,0.011297345,0.170933436
2146,0.00297246,0.098018761,0.009820949,-0.072417866,-0.259061142,-0.067501902,-0.343615189,-0.748300154,0.268556078,0.612397771,0.129555015,0.555962407,-0.985011491,0.780467353,-0.591786014,-0.614996307,0.355843698
3385,0.836108728,-0.826667134,0.119872669,0.290627825,0.509183586,0.885378151,0.193271788,3.253234882,0.08994024,-1.015095809,-0.326952615,-0.205028494,0.770253179,-1.882815844,0.25380939,0.67222286,-0.241856696
672,-0.036002007,-1.310186613,0.013328841,-0.062998383,-0.397310247,0.153546521,0.350199035,1.350151883,-0.195544031,-0.71141364,-0.373040302,-0.663062983,-2.257952493,-0.726793639,-0.743668664,-0.300438914,0.053502543
5710,1.452591452,-2.892333681,-0.043407473,0.528394912,-0.047446414,-0.043338355,-0.226816747,-0.358516902,0.333911044,-0.204186305,-0.095906777,-0.064569187,-0.419264349,-1.393207068,1.182371813,-0.43690547,0.526104406
5261,0.048241433,-2.252648715,-0.015860216,0.097600367,-0.234504528,-1.115288039,-0.701191798,-2.046731971,-0.162564446,-0.98192683,-0.539069139,-1.033928154,4.079764466,-1.615077842,0.872150697,0.510859825,0.259585999
2115,0.689927282,-2.959440939,0.255209706,0.398725388,-0.033741409,-0.135277671,-0.105980765,-0.005283403,0.2628011,-0.238697402,-0.194287642,-0.144557252,-0.239419974,-1.664251734,0.865744036,-0.914849281,0.542820905
10765,0.537429883,0.880906627,0.130267305,-0.619418892,-0.150877883,0.841109373,1.226096655,2.787272234,-0.002639724,-0.449809462,-0.02948563,0.344055486,3.049182176,-7.306333014,0.042418055,0.75158298,0.266310929
25839,1.009476741,2.018549989,0.154829963,0.223229066,0.447827402,-1.999573217,0.897024465,1.647819247,-0.133094636,0.024806955,1.095942706,-0.108281772,0.84750401,3.492423191,1.079155844,0.024421304,-0.20253634
4172,0.290665572,-1.96199728,0.047606293,-0.092695096,-0.233566902,-0.101998122,-0.217774977,0.089442867,0.050926818,-0.007520441,-0.669037445,0.589235378,-2.950818072,-1.837265611,1.290234977,0.30831749,0.581320033
7015,1.013822126,-1.784885167,0.043748727,-0.020136498,-0.276776345,0.365850943,-0.263648859,0.626012794,-0.245085579,0.188896204,-0.211810174,-0.012378595,0.315649769,-0.705999706,0.3430829,0.603594087,0.367048566
23161,0.524172944,-2.236516233,0.068726846,0.170339904,-0.409307931,0.467498223,-0.44130597,-0.243204058,-0.306202342,-0.121120369,-0.464369973,-0.4520787,1.09093919,-0.784315199,-0.072672682,1.728598565,0.522963768
10298,-0.52756561,-2.061726561,0.440547496,-0.073826154,0.11641328,1.077766598,-0.881199541,-1.536089257,-0.076135457,-0.001918086,-0.375375333,0.473995825,-1.315407284,-1.687536881,1.460126364,-0.312303785,0.322660065
1802,0.554749967,-0.222148541,0.109552251,0.012761346,-0.280376451,0.58278569,0.316334443,1.588871661,0.157411307,-0.1983,-0.324050396,-0.205556421,-3.250279596,-1.479456747,0.341233423,-0.20637536,0.045259914
58533,1.450429353,-0.894660026,-0.117968965,0.269252094,-0.095721392,0.266453057,0.13552598,0.662401249,0.044906705,0.092389215,-0.020636637,-0.223019639,0.65138971,-0.480835375,0.790900297,-0.278038358,0.077296569
8726,-0.278128949,-2.510879459,0.240005551,0.126025228,-0.304491884,-0.19503478,-0.548012845,-0.299939562,-0.073936274,-0.328896001,-0.702811573,0.402595534,-0.441109764,-1.861779592,0.622290899,-0.272796653,0.434362259
147179,-0.393421784,-0.938138752,0.11477135,0.040166189,0.027980711,0.51061238,-0.136438939,0.520590687,0.063172619,-0.325828412,-0.141091105,-0.080387427,2.879183103,-0.956553268,0.48018498,-0.220511917,0.543688486
29937,-1.211750549,3.065178264,-0.126346573,-0.300215203,0.028210725,0.989355239,0.673487736,-0.179204555,-0.070148491,0.335002316,-0.228376311,-0.425276477,-0.655523901,2.188287954,5.45612327,0.081884101,-0.321692673
6184,0.498965637,-1.931561275,-0.264035341,-0.210277795,0.057114832,1.01683985,-0.376101842,-0.21414657,-0.397089207,0.057361198,-0.214417351,-0.657139307,-2.580095025,0.533807397,1.688458766,-0.425762221,0.429012905
9854,-1.100850366,-1.161303012,0.43519176,-0.085694397,0.000882524,0.609979713,0.88359306,0.434110366,0.029304653,-0.378034544,-0.521281109,-0.437854338,3.591318238,-2.394197556,0.601524423,-1.238203406,0.521686268
2553,-0.306408039,-2.414009602,0.279584639,0.225806886,0.022463208,-0.996200982,-0.349892681,-1.640624998,-0.019266202,-0.910123929,-0.217851593,-0.333125411,-2.521629414,-0.533997975,0.119272637,-0.475180015,0.063185406
5440,-2.921603598,1.189348382,0.009632026,0.112890397,-0.319694722,-0.080406536,-0.98817212,-1.743922508,-0.029599306,-0.747505598,-0.827033475,-0.541230734,-0.111290173,4.471838031,0.220649724,0.306816638,-0.307840001
2185,1.205988453,-2.75166159,0.048838321,0.167635977,-0.042840497,-0.069911892,-0.235271057,0.19212327,0.331022414,0.073492117,-0.022053363,0.274767609,1.303536088,-1.234177917,1.308117842,0.394041173,0.500299201
54623,-0.841202034,0.511443305,1.105709728,-0.025336106,0.38697887,0.268335061,0.545527424,1.097230321,0.053149558,-0.604242711,0.992447019,-0.208455683,-0.505932745,-0.618707126,0.351990483,-0.031447962,-0.114696234
9533,-0.466010379,-1.402096558,-0.008724828,0.163289792,-0.267171076,-0.384143528,-0.662445684,-0.722098372,-0.108540579,0.109981453,-0.157705108,-0.264894529,0.420938928,1.522388091,-0.387043433,0.329130262,0.021228889
8607,0.99288564,-1.475127033,-0.035914055,0.179071818,-0.211773968,-0.194482081,-0.504128275,-0.031322056,0.061420321,-0.118497304,-0.330064936,-0.186852551,-1.036252379,-0.793698811,1.046576977,0.033332475,0.458272849
207,0.276552247,1.446404477,-0.018213251,-0.095954051,0.233505836,-0.563071383,-0.492439611,-0.701487896,0.38751833,-1.078023142,-0.042334881,0.484604772,-2.734347508,0.16874155,0.271518001,0.044674188,0.014449744
26054,-0.48539527,0.533016142,0.529550417,0.328054135,0.779502875,-0.150617586,0.346419511,-0.101476614,0.218663391,0.370232689,0.30750781,0.92338101,-3.03965486,-0.700587469,0.012695961,-0.920164793,-0.060763411
3315,1.355907759,-2.996676081,-0.010878449,0.239035846,0.013506028,0.178103611,0.36557067,0.277056539,-0.32073977,0.269889255,-0.081174788,0.237785136,-1.365554222,-0.958948762,0.679103945,-0.73775658,0.295906626
10682,1.407203032,-3.289727407,0.051213813,-0.062164873,0.030185391,1.047008595,-0.376862568,-1.258744078,0.039345287,-0.049664859,0.135907691,-0.767960464,1.120225146,-2.715152963,0.322303206,-0.49512291,0.102340676
8573,0.500986854,-4.344589246,0.129017667,-0.144848145,0.721296334,-0.314340304,-0.156501021,-1.520537466,0.14449464,0.470988437,-0.633116687,0.067224637,0.18932773,-3.521268127,2.20052589,-0.475960821,0.356768162
23378,-0.485997144,-1.353606827,0.076049512,-0.39563574,0.346871924,1.162732061,0.417584143,0.751006909,0.025708427,-0.469408303,-0.165902909,-0.462956813,-0.553410187,-1.80303122,0.234629425,-0.921310306,0.227625868
5289,1.607305958,1.983969844,0.21783952,0.488359155,-0.550234177,0.439153206,-0.299981094,0.098978187,-0.037081507,-0.637820796,-0.409654934,-0.185079404,2.336465985,-0.649623952,1.121645336,-0.55451747,0.155911396
8553,-0.768605716,-1.630907523,0.434862068,0.150754282,0.46568221,-0.130752131,-0.592083521,-0.491722787,0.219666671,-0.459688088,-0.511976857,1.250329956,0.204235058,-2.910932556,0.544611421,-0.383291259,0.353200222
622,-0.100123436,-0.281186827,0.287936253,0.32629728,-0.0930855,-1.428127487,0.385551727,0.681534123,0.170355794,-0.261289462,-0.209890559,0.314205674,-1.910750013,-0.767855667,0.496259455,-0.443105556,-0.310386401
9467,-0.199042927,0.044226357,0.134055622,-0.043738049,-0.168032232,1.109544856,0.463188865,0.843151163,0.743777922,0.291019509,0.209587459,-0.701445449,2.512207917,0.338240081,-0.488145875,0.512890831,-0.220243391
5525,0.62462022,-5.145251224,0.018003673,-0.185245049,-0.286989461,0.270140458,0.111727114,1.015757361,0.282292001,0.685563915,0.006889182,-0.103972493,1.398603933,-0.119875993,-0.301757567,-0.658970445,0.128997803
256364,-0.313380722,-0.129803147,0.376742398,0.000566193,0.238538095,-0.254108044,-0.630115073,-0.383047533,-0.160428687,-0.425244688,0.092783876,0.287199129,-0.136263092,-2.487578139,0.675360402,0.192023538,0.336672116
332,-0.905349141,-2.86659005,0.168589742,0.132262424,0.3511773,-2.662727302,-1.381455969,-2.744339129,0.216926533,-0.859673187,-0.121919911,0.708130553,-4.550094382,-2.243328933,0.386370005,-0.354246885,0.434442456
2058,0.372182547,-0.663558992,-0.093881488,0.433176128,0.402658056,0.057838985,1.222376749,0.972400936,-0.03665163,0.069060661,-0.194996565,0.210268571,-0.611137363,0.426870296,0.19350191,-0.646561444,-0.162348152
7849,2.06256553,-1.782632977,-0.144575327,0.011643972,-0.417053484,1.594962874,-0.165545246,0.599701101,-0.036753906,0.591356785,0.177182955,0.299169674,-0.797643489,-1.363619308,0.807118949,-0.157505378,0.356310931
868,0.8050382,-2.448007852,-0.004270749,0.016372892,-0.396894052,0.048935142,-0.381769323,-0.36145278,0.110005172,-0.074011437,-0.443304088,0.46981486,1.794958527,-1.494412199,1.168163324,0.494274125,0.480121491
23244,0.050969004,-2.067307761,0.233804414,-0.10480015,0.180396117,-1.948714015,-0.09957187,-0.956079727,-0.154124346,-1.502898647,-0.295700076,0.776576828,-3.088955076,-0.706736472,-0.020798758,-0.638799459,-0.030838824
1677,0.668825058,-2.022102954,0.005709956,0.223651095,-0.125841012,-0.443656148,-0.096815697,-0.287719249,0.235416927,0.062472825,-0.228391654,0.176664919,0.16227182,-1.926760743,2.342344443,-0.249950793,0.205813837
7043,0.710512513,-2.333366525,-0.16889032,0.081900092,-0.114792977,0.468182216,0.160278766,-0.394853253,0.167011967,0.893598975,0.148221172,0.586586546,0.672251857,-0.32947607,0.222454685,0.05417259,0.082394337
7494,-1.13597194,2.744300887,0.576806952,0.06673488,0.143038869,-0.023718424,0.578628842,1.072800863,-0.406650497,0.069571163,0.655760963,0.113241947,-2.259225003,0.525162228,1.209831304,-0.221663162,-0.072267755
4836,-0.502727094,0.735566607,0.221219666,0.718702868,0.196948339,-0.762760227,-0.600387181,-0.107846005,0.035053578,-0.637720643,-0.558863106,0.574565364,-2.045581381,-0.036863623,-0.77473828,-0.152653694,-0.026043504
23647,0.629464469,2.122940324,-0.00335536,-0.043936206,0.308707267,0.454507666,0.585891373,1.210378634,-0.313154396,-0.330049553,0.091159355,0.549070476,-0.145702524,-0.001955912,0.113013721,-0.274421506,-0.272552332
10617,0.207359776,-2.048401802,0.097887557,-0.00755407,-0.329050498,0.512643395,0.845330047,-0.289083494,-0.112539791,0.414866126,0.118392541,-0.392570572,-0.794042159,-0.779720613,0.316871931,-0.558047839,0.241943631
5613,-0.732761225,-2.088243254,0.021971154,-0.086042598,-0.277501338,-1.822787262,-0.102274707,-0.642233194,-0.058993564,-0.413782337,-0.099836988,-0.541831896,0.673770922,0.529720352,-0.726197384,0.208019314,-0.164213815
2184,-0.264627806,-2.02611821,0.221881893,0.361685247,-0.073668087,-0.209899403,-0.31875988,-0.969718248,-0.276546481,-0.438279067,-0.222248662,0.053259019,0.894969478,-1.597772089,-0.968050985,0.234933905,-0.005258045
5355,0.007474382,-0.118504334,0.351688401,0.259115256,0.255040791,0.352712423,-0.537153417,0.220077572,0.370571367,-0.374331721,-0.317954183,0.341656943,-0.868777372,-1.570287855,-0.298394123,-0.00046131,0.232322655
6659,0.7564789,-2.130267515,-0.234123388,0.162850456,-0.340210214,-1.4525561,-1.443793887,-2.593652058,-0.365824061,-0.752928028,-0.388573616,-0.271748481,0.775065043,0.621813683,0.609341498,0.641220257,0.101940441
7016,-0.317583727,-5.064181401,-0.136527751,-0.070695234,-0.038797347,0.150120531,-0.72897343,-3.125661917,0.192974641,-0.026586252,-0.131937101,-0.172259136,1.005086876,0.763525655,0.29379271,0.338771388,0.434730688
90861,0.08739767,-0.129554355,-0.019855977,0.193110685,-0.220368006,-0.893830151,-0.328819196,-0.448209227,-0.31960254,-0.036051284,-0.608639235,-0.379399112,-2.6542369,-0.513638944,1.315149557,-0.173265666,0.428105562
10670,0.354095029,-3.142738277,0.095614087,0.054627483,-0.398902178,-1.741422475,-1.255724683,-2.517940272,0.07134478,-0.877048477,-0.492671285,0.270973782,1.835053866,-1.278253343,1.036938152,-0.239342578,0.114354092
79071,0.938978129,2.402821176,-0.189432411,0.255675603,0.01081174,-0.335129554,0.156521611,0.714132574,0.260266448,0.45816745,0.314964395,-0.291042353,-2.849624726,1.763125002,0.54655992,-0.360561825,-0.591203896
64746,-0.969966135,-3.545566683,0.159775313,-0.425013923,0.094011515,-0.958351556,-0.455172445,-2.409104457,0.052043283,-0.776358325,-0.106509866,0.303858783,0.842795933,0.576439726,1.370419338,-1.208796054,0.272396771
5366,1.181167858,-2.347886888,0.03415013,-0.561029419,-0.28441086,0.9639432,-0.325731158,-0.529528296,0.0305915,0.173133903,-0.618818308,-0.442024041,2.718326424,-1.422185611,1.162593936,-0.185805947,-0.015949768
11344,0.946543812,0.401307328,0.034574276,-0.103838618,-0.108068362,-2.186575936,0.817475183,0.866216211,-0.102957159,0.132040286,-0.276546434,0.432989805,-0.453899294,0.175995566,0.844524838,-0.839423247,-0.222504933
10013,-0.641782291,2.661231154,-0.003221038,-0.131580886,-0.032714382,-0.046639885,0.474019345,1.92019335,0.090446814,0.080836008,0.310375849,0.158441319,3.072996001,0.987829183,-0.235321373,0.336666495,-0.476653906
595,1.083512689,-2.940042912,0.056463819,0.168598794,-0.057741781,0.342718358,-0.242573012,-0.095778852,-0.008208881,-0.261012242,-0.240958085,0.419701601,-3.517159478,-1.351372175,0.838758843,0.056438483,0.430415115
5829,-0.318017443,0.269693588,-0.092936894,0.440214218,0.013287972,-0.622106053,-0.259569974,0.85271581,0.478597042,-0.289942393,-0.592796296,0.858773388,-2.02506621,-0.687554419,-0.144565684,-0.168501539,0.002229156
5257,-3.933342328,-0.753294515,0.140883037,-0.12708355,-0.556571371,-0.591109115,-1.279279628,-1.424872906,0.152877635,-1.974731509,-0.950432882,0.335655222,0.702521602,-5.601922473,-0.711180318,0.410118371,0.147018241
4793,0.357122628,-2.706973873,0.099901158,-0.097075772,0.044171678,-0.821478357,-0.280227466,-1.027822686,-0.21114428,-0.132069294,-0.1249003,0.749885784,0.043622134,-1.184884554,1.551134725,-0.763682559,0.356607556
22794,-0.680931078,2.167769191,-0.074866131,-0.105253852,-0.055123491,1.062578058,0.168737833,0.132455714,0.043914033,1.344114368,-1.154033858,0.581045645,-2.636463415,-0.519026534,-0.154822122,-0.470453218,0.108181828
9761,-1.322880422,-0.243627384,0.191805371,0.001065445,0.04803269,-1.20261347,-0.064136306,-1.45875361,-0.28609318,-0.277379221,-0.465916902,0.84361221,-0.48726247,-1.191613605,1.052647564,-0.408506565,0.441521345
2736,0.45742367,-1.792790367,0.079804581,0.239319971,-0.093961683,-0.200489888,-0.351971242,-0.357506275,-0.084841294,0.075886901,-0.191836399,0.394191017,0.376466615,-1.493865686,1.300664606,0.243463121,0.465715319
23326,-1.000867835,-3.635609908,0.220774513,-0.042017357,-0.056308581,-0.459569061,-1.149333552,-2.28469343,0.179558782,-0.845249409,-0.215444806,-1.254118637,-4.82610145,-0.514571628,0.899509126,-0.296946615,0.262278271
10972,0.364745927,0.800899519,-0.507267435,-0.300983984,-0.111834855,0.211360717,-0.33200475,0.364094922,-0.530427067,0.240989549,0.546464921,-0.045878757,-0.298538329,2.178390374,-0.618881018,-0.401312962,0.013145236
10523,-0.03115872,-2.585064515,0.152834953,0.320617805,0.423774154,-0.8220912,0.048391555,-0.955184406,-0.130822348,0.112622777,0.421155277,0.399662708,-1.460902091,-1.83590122,0.312351756,-0.906591207,0.067298575
5290,0.543763506,-1.927028978,-0.023741683,0.031383723,-0.501241821,0.107207979,-0.264903729,-0.10692961,-0.035613199,-0.098676322,-0.480927039,0.064371029,0.767037448,-1.066841428,2.187549255,0.339682788,0.458687676
79090,1.145453494,0.11976581,-0.047569325,0.030959015,-0.079713011,0.342457333,0.256178392,0.92054731,0.264382091,-0.073770474,-0.076564911,0.072026529,2.66158188,2.004465115,-0.371317951,0.121151134,-0.30290784
27032,0.331291853,-2.435619843,0.376477092,-0.175691449,-0.038190016,-0.097473998,0.135740347,-0.85415698,-0.267730064,-0.249959471,0.547356477,0.770282319,-0.325885183,-0.850503359,-1.052377887,-0.181844912,0.323092597
9097,-0.403944016,0.199226845,-0.021715037,0.161582241,-0.318616255,-0.85785231,-0.518131353,-1.56185956,-0.582503248,0.437356117,-0.147460145,-0.101641562,0.291795693,-0.85523728,0.229076252,-0.37315055,0.551949913
10513,1.527541314,2.027323093,-0.379872358,-0.47383039,0.057016876,0.69012663,0.538202281,0.360503328,-0.437600954,-0.052405563,0.007526653,0.245710321,1.537145287,0.091739226,0.293792231,0.242677398,-0.154208421
6194,0.682506952,-2.121141302,0.378567993,0.341075885,0.018103628,-0.296944068,-0.180625179,-1.007197224,-0.261608347,-0.023927784,-0.154432762,-0.216750039,-0.565798421,-0.983727325,0.722775984,-0.435484961,0.432667852
1891,-0.507213324,1.677542504,-0.052718673,-0.03148959,0.194324689,0.992927668,0.18230701,1.514488106,-0.163954258,0.377528925,-0.123930482,-0.330428033,-1.18184204,0.753420257,0.12403585,-0.216587275,-0.450772327
3066,0.921810499,-1.2440303,0.219670278,0.07118631,0.20894623,0.811082748,-0.015785041,0.834369654,0.020146644,0.229880899,-0.324367315,0.673587792,-0.621818315,-0.592022312,0.719374535,-0.658971459,0.351901085
1676,1.393081337,-2.106975778,0.253849546,0.401765514,-0.224464126,0.121232229,-0.376089375,-0.984056978,-0.237459437,-0.445068217,-0.232783489,-0.273885009,1.917437293,-1.658561849,2.590497668,0.807333536,0.430939951
9801,0.806060701,-3.284363916,0.083683415,0.113221097,0.120854074,-0.338341306,-0.740483519,-1.82085067,0.103207074,-0.243511897,-0.262318298,-0.366069217,-2.051604248,-1.314159688,0.715458683,-0.425434873,0.338652295
23512,0.281113174,-2.941165086,0.15801332,-0.251793016,-0.345532548,-0.060883045,-0.460374493,-0.237160885,-0.019958734,-0.498656814,-0.138683142,-0.276842646,-1.620050031,-1.428089646,-0.662756247,-0.916560307,0.059476936
1459,2.111117338,0.357353045,-0.305712821,-0.337671081,-0.1358378,0.549803908,0.25746304,1.22985397,-0.041753388,0.226053986,0.316086017,0.307740844,0.996458482,0.438660974,-0.304565447,0.499837145,-0.09817427
148022,2.36132372,0.07001647,-0.098071435,-0.137100198,-0.123721733,0.271834092,0.542383633,1.453604631,0.073355818,0.809541023,0.346187523,0.298689063,-1.025381234,0.208292996,1.78965844,-0.567286626,-0.309664804
9703,0.069745373,-1.597193512,-0.024915846,-0.181781432,-0.017537969,-1.539153784,-0.657679658,-2.080188147,-0.180996944,-0.92136841,-0.183323181,-0.44568493,0.360366396,0.064619361,-0.599817379,-0.022371531,0.56955968
10606,0.563572743,-0.555900232,0.161364654,0.056782328,0.192901324,-1.318995576,-0.071295055,0.622691386,0.133214879,-0.752879694,0.396752807,0.470388165,-1.079140873,0.218669413,-0.977260446,-0.049123675,-0.434990367
1017,-0.556459916,-0.211684839,0.084994695,-0.004980306,-0.04725148,1.491322016,0.304231834,-1.577163415,-0.138730772,0.038596208,-0.776720765,-0.169529739,0.958967827,-0.605724225,1.591571031,0.223882169,-0.013282461
1906,0.238175357,-2.495949362,0.200240517,0.580643472,-0.226857473,-2.275666578,-0.77367446,-1.144317506,-0.182304479,-1.377285465,-0.426981087,-0.074223857,0.761912253,-3.13765914,-0.575401865,-0.554767966,0.391836574
9813,0.872830431,-3.116302159,0.077731599,-0.003415224,0.234809673,0.318719236,-0.099586382,-1.849921034,-0.06915417,-0.084225471,0.226749331,-0.192326172,0.833261172,-0.786491299,-0.378796039,0.712270916,0.1929696
8878,-0.665442489,-2.953337012,-0.137666249,0.262629667,-0.352804981,-0.463712632,-0.882394757,-1.507167539,-0.204187575,-0.275997432,-0.077252034,-0.387021671,0.611476182,-1.362264717,1.030673042,-1.362582684,0.504886798
3091,0.380829099,-3.67216407,0.264995412,0.174383078,-0.197863663,-1.765621058,-1.047796663,-1.454662929,0.228333506,-0.455256805,-0.179483547,-0.218037663,0.035251802,-1.860862482,1.525503394,0.084713738,0.123381334
7485,0.580854957,-1.44288824,-0.006803201,-0.543684145,-0.052079882,0.85346796,0.92585707,1.7496258,0.184719214,0.46559052,0.486610599,-0.584735209,1.576533064,-0.269562372,0.115659052,-0.357067406,-0.080944403
2109,0.305710006,1.380683694,-0.037150598,0.136297166,0.282102044,-0.532821545,0.109051581,1.20780185,0.192121635,-0.554129687,0.050347704,0.09329336,-0.042147951,-0.412550319,1.331842715,-1.311533511,0.055706982
23271,0.238844245,-0.251815651,0.076771458,-0.390480703,-0.101339526,1.314047517,1.832470538,0.573554197,-0.643480225,0.266814725,0.37524152,-0.141718188,-0.208034825,-3.697898069,-0.27215362,0.247371092,0.377357099
9915,0.274220296,-2.564915235,0.186224421,0.017815258,-0.019546866,0.811816974,-0.73973934,-1.205861771,-0.044338967,0.918902142,-0.146339407,-0.396620558,0.32890689,1.558272198,1.078801762,0.33016251,0.256549692
9552,-0.658117041,-0.82559669,0.107811243,-0.010457791,0.075612356,1.034694385,0.130707682,1.545561921,-0.744972152,-0.29824425,-0.429118512,0.78492339,-4.590135612,-0.802886111,1.542449208,-0.646225214,0.243721614
93487,0.021996219,-2.355551784,0.131102521,0.211116519,-0.270347592,0.154098003,-0.349826538,-0.380507101,-0.059519219,-0.20489314,-0.575943243,0.157711549,-1.76800969,-1.955538359,1.296617293,-0.335687637,0.573310595
